viatico_key,commission_request_id,year_num,employee_key,procedure_key,route_key,source_key,start_date_key,end_date_key,commission_days,total_travel_allowance,commission_purpose_raw,purpose_category,quality_note,created_at
5698,2301385,2023,250,1,55,1,20230715,20230717,2.5,954862.0,"Desplazamiento aereo Bogotá, Buenaventura15 julio, 15 y 16 de julio en Buenaventura, luego al municipio de Dagua y Palmira el día 17 para realizar seguimiento a obras, reuniones y visitas de obras a proyectos, Regreso vía aerea Palmira, Bogotá",VISITA,,2026-04-22 20:01:39
5699,2301503,2023,109,1,1036,1,20230715,20230717,2.5,979677.0,Realizar visita técnica a las obras ejecutadas mediante Contrato No.APCOB-24-002 para verificar la necesidad de la obra y adecuada gestión de costos relacionados en la ejecución del contrato.,VISITA,,2026-04-22 20:01:39
5700,2301504,2023,85,1,526,1,20230715,20230716,1.5,565194.0,"Realizar visita tecnica, decretada con auto No. 0461 del 25 06 2023, revision ejecucion contrato de obra No. 001 de 2020, Adecuación y mantenimiento de la infraestructura educativa del Resguardo Indígena el Cerro, dentro del PRF No. 80442 2022 47277",VISITA,,2026-04-22 20:01:39
5701,2301941,2023,758,1,2,1,20230715,20230716,1.5,525336.0,"Levantamiento inf. georreferenciada ubicac. zonas con conflictos determinantes ambientales con salidas gráficas, software de SIG. Río Cauca, en zona cercana a Medellín",OTROS,,2026-04-22 20:01:39
5702,2302100,2023,240,1,4,1,20230715,20230716,1.5,878321.0,"Realizar diálogos participativos y visitar con ciudadanía 6 instituciones educativas del FFIE, Hospital Universitario del Valle - Unidad Oncológica y proyecto fotovoltaicos.",VISITA,,2026-04-22 20:01:39
5703,2302503,2023,664,1,2,1,20230715,20230716,1.5,642438.0,"Llevar a cabo mesa de trabajo con los Guardianes del Río Cauca, para Asistir a la Decimosexta sesión de comisión de guardianes del río Cauca convocadas por la secretaria técnica de la comisión- MADS en Medellin.",OTROS,,2026-04-22 20:01:39
5704,2302856,2023,222,1,526,1,20230715,20230716,1.5,563294.0,"Realizar visita especial, decretada con auto No. 0461 del 25 06 2023, revision ejecucion contrato de obra No. 001 de 2020, Adecuación y mantenimiento de la infraestructura educativa del Resguardo Indígena el Cerro, dentro del PRF No. 80442 2022 47277",VISITA,,2026-04-22 20:01:39
5705,2302955,2023,263,1,600,1,20230715,20230717,2.5,2653879.0,"Liderar sesión técnica de seguimiento a la Sentencia T 302 17 en Riohacha y asistir a la socialización del informe de créditos del Fondo Social Tabaco en Hatonuevo 17 de julio, en cumplimiento de la Sentencia T 329 17.",OTROS,,2026-04-22 20:01:39
5706,2303733,2023,741,1,645,1,20230715,20230716,1.5,654990.0,"Participar en la Mesa de Seguimiento del acuerdo laboral 2022-2026,",OTROS,,2026-04-22 20:01:39
5707,2300445,2023,302,1,321,1,20230716,20230718,3.0,241547.0,"Realizar visita tecnica, decretada mediante auto No. 01296 del 13 06 2023, revision ejecucion contrato de obra No. 684 de 2019, verificar que las obras se encuentran en funcionamiento, dentro del PRF No. 85 112 2022 46352",VISITA,,2026-04-22 20:01:39
5708,2300591,2023,863,1,4,1,20230716,20230718,2.5,1090593.0,"Realizar mesas de trabajo y entrevistas con alcaldía, Propacífico, Acopí, Cámara de Comercio y Caja de Compensación Familiar en el marco de la Red Nacional de Formalización Laboral.",OTROS,,2026-04-22 20:01:39
5709,2300615,2023,179,1,3,1,20230716,20230718,2.5,1046406.0,"Realizar conversatorio sobre el Código de Integridad, conflicto de intereses y prevención de conductas disciplinarias en la Gerencia Departamental Colegiada de Norte de Santander de la Contraloría General de la República",OTROS,,2026-04-22 20:01:39
5710,2301042,2023,784,1,363,1,20230716,20230718,2.5,1172791.0,"Realizar visita especial, decretada mediante auto No. 0170 del 03 06 2023, revision y determinar el responsable de la actualizacion de información catastral y subsidios dentro de la IP No. 80503 2022 47742",VISITA,,2026-04-22 20:01:39
5711,2301434,2023,955,1,189,1,20230716,20230717,1.5,841052.0,Analizar información cualitativa documental en territorio sobre la operación del Sistema de Responsabilidad Penal para Adolescentes en Barranquilla con el propósito de incorporar evidencia contextual y verificable en la elaboración del boletín,OTROS,,2026-04-22 20:01:39
5712,2301741,2023,944,1,650,1,20230716,20230718,2.5,1079888.0,"Realizar visita tecnica, decretada mediante auto No. 042 del 31 03 2023, revision ejecucion contrato de obra No. 155 de 2013, montaje planta de beneficio de aves en el municipio, dentro del PRF No. 801112 2019 40048",VISITA,,2026-04-22 20:01:39
5713,2302048,2023,54,1,318,1,20230716,20230718,2.5,897190.0,"Capacitar la operación de la plataforma 199. Coordinar la simulación de llamadas y supervisar la integración operativa del sistema, asegurando el cumplimiento de los estándares de funcionalidad y estabilidad.",CAPACITACION,,2026-04-22 20:01:39
5714,2302082,2023,956,1,648,1,20230716,20230717,1.5,0.0,Atender invitación por parte de la DIARI al evento de lanzamiento del Geoportal Control y vigilancia a un clic de distancia. Los viáticos y transporte serán cubiertos por la Universidad de Antioquia,OTROS,,2026-04-22 20:01:39
5715,2302119,2023,559,1,6,1,20230716,20230717,1.5,1650385.0,Asistir al 3 Congreso de Hidrógeno a ser realizado por la ANDI y Naturgas los días 16 y 17 de julio en el Centro de Convenciones de Cartagena de Indias,OTROS,,2026-04-22 20:01:39
5716,2302243,2023,954,1,4,1,20230716,20230718,2.5,909525.0,"Realizar mesas de trabajo y entrevistas con alcaldía, Propacífico, Acopí, Cámara de Comercio y Caja de Compensación Familiar en el marco de la Red Nacional de Formalización Laboral.",OTROS,,2026-04-22 20:01:39
5717,2302407,2023,122,1,651,1,20230716,20230718,2.5,878371.0,"Realizar visita técnica proyecto construcción del sistema de alcantarillado, sanitario y tratamiento de aguas residuales del corregimiento Puerto Giraldo en el municipio de Ponedera, en el marco de la denuncia 2023-335802-82111-D",VISITA,,2026-04-22 20:01:39
5718,2302548,2023,1601,1,1006,1,20230716,20230717,1.5,0.0,Atender invitación por parte de la DIARI al evento de lanzamiento del Geoportal Control y vigilancia a un clic de distancia. Los viáticos y transporte serán cubiertos por la Universidad de Antioquia,OTROS,,2026-04-22 20:01:39
5719,2302576,2023,8,1,646,1,20230716,20230717,1.5,1626302.0,"Coordinar actividades previas y visita al posible lugar de ejecución del Foro Política Pública del Modo Portuario en Colombia, liderado por Delegada Sector Infraestructura. Traslado aéreo por Cali, traslados terrestres con Gcia Departamental Valle.",VISITA,,2026-04-22 20:01:39
5720,2302804,2023,72,1,649,1,20230716,20230718,2.5,1434953.0,"Realizar visita tecnica, decretada mediante auto No. 188 del 28 03 2023, revision ejecucion del convenio No. 1842 de 2019, adecuacion y mejoramiento de vias en zona rural del municipio, dentro de la IP No. 80412 2022 47992",VISITA,,2026-04-22 20:01:39
5721,2303000,2023,287,1,189,1,20230716,20230717,1.5,1597754.0,Visita a centro detención para adolescentes y menor infractor dentro del marco de la evaluación de política publica a sistema penal para adolescentes.,VISITA,,2026-04-22 20:01:39
5722,2303412,2023,925,1,6,1,20230716,20230717,1.5,511871.0,Asistir al 3 Congreso de Hidrógeno a ser realizado por la ANDI y Naturgas los días 16 y 17 de julio en el Centro de Convenciones de Cartagena de Indias,OTROS,,2026-04-22 20:01:39
5723,2303443,2023,126,1,318,1,20230716,20230718,2.5,891890.0,"Capacitar la operación de la plataforma 199. Coordinar la simulación de llamadas y supervisar la integración operativa del sistema, asegurando el cumplimiento de los estándares de funcionalidad y estabilidad.",CAPACITACION,,2026-04-22 20:01:39
5724,2303664,2023,81,1,652,1,20230716,20230718,2.5,914654.0,"Atención denuncia SIPAR 2023-337047-82111-D- Visita Técnica convenio 327 de 2019, suscrito entre PS y municipio de Sabanagrande, Atlántico, contrato derivado SG-LP-OP-002-2019 de 2019 - valor inicial de 1.609.357.370,02",VISITA,,2026-04-22 20:01:39
5725,2303702,2023,323,1,647,1,20230716,20230723,5.0,1742081.0,"Apoyar a la ciudadanía en el ejercicio del control social y cierre del proyecto de muelle de Nuqui y realizar piloto sobre la deforestación en Colombia mediante la aplicación de la modalidad evaluación concertada en Leticia,",OTROS,,2026-04-22 20:01:39
5726,2303837,2023,556,1,6,1,20230716,20230717,1.5,620545.0,Asistir al 3 Congreso de Hidrógeno a ser realizado por la ANDI y Naturgas los días 16 y 17 de julio en el Centro de Convenciones de Cartagena de Indias,OTROS,,2026-04-22 20:01:39
5727,2301718,2023,191,2,646,1,20230717,20230718,1.0,431167.0,Realizar mesas y seguimiento a obras en la estrategia Compromiso Colombia en Buenaventura,OTROS,,2026-04-22 20:01:39
5728,2303674,2023,480,1,653,1,20230717,20230717,1.0,96636.0,"Realizar visita técnica, decretada mediante auto No. 018 del 24 06 2023, revision ejecución convenio No. CO1 PCCNTR 2577549, del 16 06 2019 y contrato de obra No. 187 del 28 12 2019, mejoramiento de obras IE,dentro de la IP No. 2022 48179 80682",VISITA,,2026-04-22 20:01:39
5729,2303721,2023,130,1,168,1,20230717,20230718,1.5,524068.0,"Realizar entrenamiento de la GAT 4.0, a los funcionarios de la Contraloría Municipal de Montería, de manera presencial.",OTROS,,2026-04-22 20:01:39
5730,2303320,2023,519,1,654,1,20230718,20230718,1.0,94912.0,"Realizar visita fiscal ambiental a las actividades derivadas del permiso de aprovechamiento forestal Resolución 824 del 02 de diciembre de 2022 en la vereda Manzanares, Lote 1 Laurel, municipio de Chinácota, Departamento de Norte de Santander",VISITA,,2026-04-22 20:01:39
5731,2300003,2023,574,1,157,1,20230721,20230725,4.5,1606848.0,"Revision y toma seriales y caractaresticas computadores para educar en los Colegios en los municipios y veredas de Pereira, marsella, la virginia y Santa rosa de cabal",OTROS,,2026-04-22 20:01:39
5732,2300177,2023,298,1,83,1,20230721,20230722,1.5,596073.0,"Realizar actividades de recolección información en la ciudad de Bucaramanga, relacionado con la asistencia, atención y reparación integral de los sujetos de reparación colectiva para Estudio Intersectorial Reparación Colectiva en Colombia",OTROS,,2026-04-22 20:01:39
5733,2300355,2023,15,1,56,1,20230721,20230722,1.5,1559979.0,"Asistir a la instalacion de la intervencion funcional excepcional, con el fin de que a CGR asuma directamente el control y vigilancia fiscal del proceso contractual SMI LP 43 2023 segun resolucion N 80112 1829",OTROS,,2026-04-22 20:01:39
5734,2300428,2023,960,1,49,1,20230721,20230725,4.5,1841499.0,Adelantar la revisión de los computadores de la OC 101210 que reposan en las Colegios de los municipios y corregimientos de TUMACO y PASTO,OTROS,,2026-04-22 20:01:39
5735,2300822,2023,961,1,658,1,20230721,20230725,4.5,1758964.0,"Visitar la Oficina de Registro e instrumentos públicos, secretarias de Gobierno, planeación e Inspección de Policía. Con el fin indagar lo suscitado en el SIPAR 339896 en los Municipios de Sincelejo y los palmitos -haciendas Potosí, la laguna y Simba",VISITA,,2026-04-22 20:01:39
5736,2300850,2023,962,1,658,1,20230721,20230725,4.5,2113867.0,"Visitar la Oficina de Registro e instrumentos públicos, secretarias de Gobierno, planeación e Inspección de Policía. Con el fin indagar lo suscitado en el SIPAR 339896 en los Municipios de Sincelejo y los palmitos -haciendas Potosí, la laguna y Simba",VISITA,,2026-04-22 20:01:39
5737,2301088,2023,759,1,657,1,20230721,20230731,4.5,4708861.0,"Desarrollar diversas actividades para dar cumpliento al Acuerdo Tripartita, relacionado con los presupuestos para mujeres rurales y PND. Seguimiento a la política de equidad de género y diversidad en el Mpio de Yopal, Cúcuta y San Andrés",OTROS,,2026-04-22 20:01:39
5738,2301199,2023,460,1,659,1,20230721,20230725,4.5,1703458.0,"Se realizaran visitas presenciales en las instituciones educativas con el objeto de identificar los equipos de cómputo del Departamento de Boyaca y zona rural de los municipios de Chiquinquira, Buenavista, Moniquira, Tunja, Nobsa.",VISITA,,2026-04-22 20:01:39
5739,2301323,2023,17,1,56,1,20230721,20230722,1.5,1616767.0,"Asistir a la instalacion de la intervencion funcional excepcional, con el fin de que a CGR asuma directamente el control y vigilancia fiscal del proceso contractual SMI LP 43 2023 segun resolucion N 80112 1829",OTROS,,2026-04-22 20:01:39
5740,2301797,2023,964,1,83,1,20230721,20230722,1.5,1723053.0,Realizar Presentación del Estudio Intersectorial Reparación Colectiva en Colombia a los principales actores de la Política Pública en Bucaramanga,OTROS,,2026-04-22 20:01:39
5741,2301969,2023,958,1,83,1,20230721,20230722,1.5,608324.0,"Realizar mesa de trabajo con las entidades territoriales, con el fin de identificar los obstaculos que se le presentan a los Sujetos en el marco del Estudio Intersectorial Reparación Colectiva en Colombia",OTROS,,2026-04-22 20:01:39
5742,2302248,2023,467,1,655,1,20230721,20230725,4.5,1854056.0,"Se realizaran visitas presenciales en las instituciones educativas con el objeto de identificar los equipos de cómputo del Departamento del Caldas y zona rural de los municipios de Manizales, Chinchina, Palestina, Neira,Marquetalia y La Dorada",VISITA,,2026-04-22 20:01:39
5743,2302325,2023,263,1,83,1,20230721,20230722,1.5,1627726.0,"Liderar actividades de recolección de información en el departamento de Santander, sobre la ruta de reparación colectiva en el marco del Estudio intersectorial de reparación colectiva en Colombia.",OTROS,,2026-04-22 20:01:39
5744,2302532,2023,367,1,553,1,20230721,20230725,4.5,1968030.0,"Realizar visitas en las instituciones educativas con el fin de identificar los equipos de cómputo en zonas rurales de los municipios del departamento de Santander Bucaramanga, Piedecuesta, el playon,Puente Nacional, Velez y Barbosa",VISITA,,2026-04-22 20:01:39
5745,2302734,2023,453,1,22,1,20230721,20230725,4.5,1995083.0,"Se realizaran visitas presenciales en las instituciones educativas con el objeto de identificar los equipos de computo del Departamento de Cesar Valledupar, San Diego, Agustin Codazzi, Becerril, La Jagua de Iberico",VISITA,,2026-04-22 20:01:39
5746,2302841,2023,267,1,656,1,20230721,20230722,1.5,533711.0,"Ejecutar la visita técnica al Contrato de obra No. PAF-EUC-0-025-2020 y verificar el estado actual del proyecto, en el municipio de Montenegro - Quindío. IP-816112-2022-46187 FINDETER.",VISITA,,2026-04-22 20:01:39
5747,2302990,2023,957,1,350,1,20230721,20230723,2.5,867534.0,"Realizar visita especial, decretada mediante auto No. 910 del 04 07 2023, revision ejecucion convenio interadministrativo No. 333 de 2019, programa supérate Intercolegiados, dentro del PRF No. 80052 2018 38271",VISITA,,2026-04-22 20:01:39
5748,2303159,2023,216,1,56,1,20230721,20230722,1.5,536823.0,"Asistir a la instalacion de la intervencion funcional excepcional, con el fin de que a CGR asuma directamente el control y vigilancia fiscal del proceso contractual SMI LP 43 2023 segun resolucion N 80112 1829",OTROS,,2026-04-22 20:01:39
5749,2303165,2023,78,1,238,1,20230721,20230724,3.5,1506244.0,"Realizar visita tecnica, decretada mediante autos No. 179 del 17 03 2023 y 018 del 02 04 2023, revision y ejecucion contrato No. 002 de 2021, municipios de La Uvita y Floresta, dentro de la IP No. 80152 2022 47825 y PRF No. 801112 2022 46099",VISITA,,2026-04-22 20:01:39
5750,2303694,2023,48,1,369,1,20230721,20230725,4.5,1923840.0,"Realizar visita tecnica, decretada mediante auto No. 01318 del 18 06 2023, revision ejecucion contrato de obra No. 9677 PPAL 001 255 2018, construccion obras complementarias plaza de mercado del municipio, dentro de la IP No. 85112 2021 45230",VISITA,,2026-04-22 20:01:39
5751,2303808,2023,963,1,8,1,20230721,20230725,4.5,1984248.0,"Se realizaran visitas presenciales en las instituciones educativas con el objeto de identificar los equipos de cómputo del Departamento del Tolima y veredas de Ibague, Alvarado,Ortega, Mariquita y Chaparral",VISITA,,2026-04-22 20:01:39
5752,2303826,2023,1222,1,616,1,20230721,20230722,1.5,567204.0,"Se verificarán medidas utilizando herramientas de medición adecuadas odómetro, cinta métrica, flexómetro. Adecuación de terreno, se verificará el estado actual de las obras registro fotográfico, entrevistas a funcionarios.",OTROS,,2026-04-22 20:01:39
5753,2303899,2023,829,1,657,1,20230721,20230731,4.5,1530558.0,"Desarrollar diversas actividades para dar cumpliento al Acuerdo Tripartita, relacionado con los presupuestos para mujeres rurales y PND. Seguimiento a la política de equidad de género y diversidad en el Mpio de Yopal, Cúcuta y San Andrés",OTROS,,2026-04-22 20:01:39
