viatico_id,commission_request_id,total_travel_allowance,purpose,full_date,commission_days,employee_position_norm,position_level,city_origin,city_destination_main,distance_km,destination_count,is_contractor,transport_mode,accommodation_type,prior_authorizations_required,destination_security_level,had_travel_incidents,dept_budget_execution_pct,functional_area,return_trip_included,advance_booking_days,requires_per_diem,daily_allowance_rate,allowance_per_km,travel_month,travel_quarter,travel_year,is_fiscal_year_end,is_weekend_departure,spending_tier,destination_region,position_seniority_index,purpose_expense_profile,is_multi_destination,multi_dest_cost_ratio,log_total_allowance
24643,2412667,2141138,Visitas de Control Técnico,2024-08-16,2.0,CONTRALOR,1.0,BOGOTA D.C.,ARMENIA,250.3099,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.5088,Organización Electoral,1,4,1,1070569.0,8519.91,8,3,2024,0,0,Alto,Andina,4.0,1183522.0,0,2141138.0,14.576848
20378,2408402,767683,Visitas de Supervisión Contractual,2024-08-16,1.0,PROFESIONAL,3.0,CARTAGENA,AGUACHICA,317.6047,1,0,Aéreo,Hotel 3 estrellas,2,Riesgo medio,0,0.5474,Identificación,1,4,1,767683.0,2409.52,8,3,2024,0,0,Medio-Bajo,Andina,2.0,1107881.0,0,767683.0,13.551133
18418,2406442,2078341,Visitas de Supervisión Contractual,2024-08-16,2.5,CONTRALOR,1.0,VILLAVICENCIO,CALOTO,134.6956,1,0,Aéreo,Hotel 4-5 estrellas,2,Riesgo medio,0,0.6006,Control Interno,1,3,1,831336.4,15316.2,8,3,2024,0,0,Alto,Andina,4.0,1107881.0,0,2078341.0,14.547081
16835,2404859,580199,Visitas de Supervisión Contractual,2024-08-16,2.5,PROFESIONAL,3.0,NEIVA,IBAGUE,176.0864,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.6796,Control Interno,1,6,1,232079.6,3276.36,8,3,2024,0,0,Medio-Bajo,Andina,2.0,1107881.0,0,580199.0,13.271128
18158,2406182,375930,Visitas de Supervisión Contractual,2024-08-16,1.5,PROFESIONAL,3.0,TUNJA,EL DORADO,161.3009,1,0,Aéreo,Hotel 3 estrellas,1,Riesgo medio,0,0.5402,Administrativa,1,4,1,250620.0,2316.25,8,3,2024,0,0,Bajo,Andina,2.0,1107881.0,0,375930.0,12.837161
17253,2405277,1637910,Visitas de Supervisión Contractual,2024-08-17,2.5,OTRO,3.0,BOGOTA D.C.,SINCELEJO,778.6287,1,0,Aéreo,Hotel 3 estrellas,3,Bajo riesgo,0,0.6371,Control Interno,1,4,1,655164.0,2100.88,8,3,2024,0,1,Alto,Caribe,2.0,1107881.0,0,1637910.0,14.308932
20681,2408705,1106316,Visitas de Supervisión Contractual,2024-08-17,1.5,PROFESIONAL,3.0,SINCELEJO,RONDON,54.7999,3,0,Terrestre,Hospedaje económico,2,Riesgo medio,0,0.6572,Control Interno,1,2,1,737544.0,19826.49,8,3,2024,0,1,Medio-Alto,Andina,2.0,1107881.0,1,368772.0,13.916547
20053,2408077,1285484,Visitas de Control Técnico,2024-08-17,1.5,PROFESIONAL,3.0,TUNJA,BUENAVENTURA,181.2138,1,0,Terrestre,Hotel 3 estrellas,1,Riesgo medio,1,0.6923,Organización Electoral,0,3,1,856989.33,7054.81,8,3,2024,0,1,Medio-Alto,Pacífica,2.0,1183522.0,0,1285484.0,14.066647
20351,2408375,579061,Planificación y Control Fiscal,2024-08-17,1.5,GERENTE,2.0,BOGOTA D.C.,SOGAMOSO,202.3138,1,0,Aéreo,Hotel 4-5 estrellas,1,Bajo riesgo,0,0.6196,Administrativa,1,4,1,386040.67,2848.11,8,3,2024,0,1,Medio-Bajo,Andina,3.0,247788.2,0,579061.0,13.269165
21449,2409473,1103082,Visitas de Control Técnico,2024-08-18,2.5,PROFESIONAL,3.0,CALI,DOSQUEBRADAS,125.2442,2,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,1,0.6309,Control Interno,1,4,1,441232.8,8737.68,8,3,2024,0,1,Medio-Alto,Andina,2.0,1183522.0,1,551541.0,13.91362
23483,2411507,0,Visitas de Supervisión Contractual,2024-08-18,1.5,PROFESIONAL,3.0,BOGOTA D.C.,MITU,589.5739,1,0,Aéreo,Hotel 3 estrellas,2,Alto riesgo,0,0.6245,Administrativa,1,3,1,0.0,0.0,8,3,2024,0,1,Bajo,Amazonía,2.0,1107881.0,0,0.0,0.0
24819,2412843,977552,Visitas de Supervisión Contractual,2024-08-18,2.0,PROFESIONAL,3.0,BOGOTA D.C.,CAMPOHERMOSO,184.76,1,0,Aéreo,Hotel 3 estrellas,2,Alto riesgo,0,0.6032,Control Interno,1,4,1,488776.0,5262.45,8,3,2024,0,1,Medio-Bajo,Andina,2.0,1107881.0,0,977552.0,13.792808
20213,2408237,750113,Visitas de Supervisión Contractual,2024-08-18,2.5,PROFESIONAL,3.0,SAN ANDRES,SANTANDER - Q.,586.6184,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.5963,Administrativa,1,3,1,300045.2,1276.53,8,3,2024,0,1,Medio-Bajo,Andina,2.0,1107881.0,0,750113.0,13.52798
23892,2411916,1247968,Visitas de Supervisión Contractual,2024-08-18,4.5,PROFESIONAL,3.0,BOGOTA D.C.,BUCARAMANGA,430.1715,1,0,Aéreo,Hotel 3 estrellas,1,Bajo riesgo,0,0.6107,Registro Civil,1,4,1,277326.22,2894.37,8,3,2024,0,1,Medio-Alto,Andina,2.0,1107881.0,0,1247968.0,14.037028
24567,2412591,2734655,Visitas de Supervisión Contractual,2024-08-18,3.5,PROFESIONAL,3.0,PASTO,TUMACO,315.3281,1,0,Aéreo,Hotel 3 estrellas,3,Alto riesgo,0,0.6483,Control Interno,1,6,1,781330.0,8645.0,8,3,2024,0,1,Alto,Pacífica,2.0,1107881.0,0,2734655.0,14.821516
23517,2411541,0,Visitas de Supervisión Contractual,2024-08-18,1.5,PROFESIONAL,3.0,BOGOTA D.C.,TARAZA,476.6975,1,0,Aéreo,Hotel 3 estrellas,1,Riesgo medio,0,0.5565,Control Interno,1,2,1,0.0,0.0,8,3,2024,0,1,Bajo,Andina,2.0,1107881.0,0,0.0,0.0
10023,2400985,622363,Visitas de Supervisión Contractual,2024-08-19,1.5,PROFESIONAL,3.0,BOGOTA D.C.,SINCELEJO,796.0851,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.5718,Registro Civil,0,3,1,414908.67,780.8,8,3,2024,0,0,Medio-Bajo,Caribe,2.0,1107880.82,0,622363.0,13.34128
17773,2405797,1168266,Visitas de Supervisión Contractual,2024-08-19,1.5,PROFESIONAL,3.0,TUNJA,CALI,588.6544,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.6141,Control Interno,1,7,1,778844.0,1981.27,8,3,2024,0,0,Medio-Alto,Pacífica,2.0,1107881.0,0,1168266.0,13.971032
10022,2400890,1328002,Visitas de Supervisión Contractual,2024-08-19,3.5,PROFESIONAL,3.0,BOGOTA D.C.,ITAGUI,420.8709,1,0,Aéreo,Hospedaje económico,1,Bajo riesgo,0,0.6455,Jurídica,1,4,1,379429.14,3147.89,8,3,2024,0,0,Medio-Alto,Andina,2.0,1107880.82,0,1328002.0,14.099187
10020,2400516,1690171,Visitas de Supervisión Contractual,2024-08-19,3.5,DIRECTOR,2.0,MEDELLIN,SAN PEDRO,357.8982,1,0,Terrestre,Hotel 4-5 estrellas,3,Bajo riesgo,0,0.6157,Infraestructura TI,0,5,1,482906.0,4709.33,8,3,2024,0,0,Alto,Andina,3.0,1107880.82,0,1690171.0,14.340341
10029,2403858,1007883,Visitas de Supervisión Contractual,2024-08-19,2.5,PROFESIONAL,3.0,BOGOTA D.C.,CALI,460.7687,1,0,Aéreo,Hospedaje económico,3,Bajo riesgo,1,0.646,Infraestructura TI,1,5,1,403153.2,2182.66,8,3,2024,0,0,Medio-Alto,Pacífica,2.0,1107880.82,0,1007883.0,13.823364
10026,2403107,1303138,Visitas de Supervisión Contractual,2024-08-19,3.5,PROFESIONAL,3.0,BOGOTA D.C.,ITAGUI,420.8709,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.6042,Administrativa,1,3,1,372325.14,3088.95,8,3,2024,0,0,Medio-Alto,Andina,2.0,1107880.82,0,1303138.0,14.080287
10024,2401587,635109,Visitas de Supervisión Contractual,2024-08-19,1.5,PROFESIONAL,3.0,BOGOTA D.C.,SINCELEJO,796.0851,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.6601,Control Interno,1,4,1,423406.0,796.79,8,3,2024,0,0,Medio-Bajo,Caribe,2.0,1107880.82,0,635109.0,13.361553
10028,2403408,2021212,Visitas de Supervisión Contractual,2024-08-19,3.5,PROFESIONAL,3.0,QUIBDO,TADO,66.0117,1,0,Terrestre,Hotel 3 estrellas,3,Bajo riesgo,0,0.623,Control Interno,0,3,1,577489.14,30162.08,8,3,2024,0,0,Alto,Andina,2.0,1107880.82,0,2021212.0,14.519208
10019,2400308,1363169,Visitas de Supervisión Contractual,2024-08-19,3.5,PROFESIONAL,3.0,BOGOTA D.C.,ITAGUI,420.8709,1,0,Aéreo,Hotel 3 estrellas,3,Bajo riesgo,0,0.711,Control Interno,1,5,1,389476.86,3231.25,8,3,2024,0,0,Medio-Alto,Andina,2.0,1107880.82,0,1363169.0,14.125323
10021,2400709,1483249,Visitas de Supervisión Contractual,2024-08-19,3.5,PROFESIONAL,3.0,BOGOTA D.C.,TARAZA,646.6085,1,0,Aéreo,Hospedaje económico,2,Bajo riesgo,0,0.6547,Identificación,1,5,1,423785.43,2290.35,8,3,2024,0,0,Medio-Alto,Andina,2.0,1107880.82,0,1483249.0,14.209746
25423,2413447,734359,Visitas de Control Técnico,2024-08-19,2.5,PROFESIONAL,3.0,BOGOTA D.C.,VILLA - LEYVA,221.0851,1,0,Terrestre,Hotel 3 estrellas,1,Bajo riesgo,0,0.6126,Administrativa,1,5,1,293743.6,3306.66,8,3,2024,0,0,Medio-Bajo,Andina,2.0,1183522.0,0,734359.0,13.506755
25150,2413174,3140294,Visitas de Supervisión Contractual,2024-08-19,2.5,PROFESIONAL,3.0,BOGOTA D.C.,IPIALES,641.9708,3,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.6721,Jurídica,1,2,1,1256117.6,4884.04,8,3,2024,0,0,Alto,Andina,2.0,1107881.0,1,1046764.67,14.959827
10027,2403385,194826,Visitas de Supervisión Contractual,2024-08-19,0.5,PROFESIONAL,3.0,BOGOTA D.C.,CUCUTA,628.0683,1,0,Aéreo,Sin alojamiento,1,Riesgo medio,0,0.6345,Infraestructura TI,0,4,0,389652.0,309.71,8,3,2024,0,0,Bajo,Andina,2.0,1107880.82,0,194826.0,12.179867
21907,2409931,1246007,Visitas de Supervisión Contractual,2024-08-19,1.5,PROFESIONAL,3.0,BOGOTA D.C.,POPAYAN,555.3473,1,1,Terrestre,Hotel 3 estrellas,3,Bajo riesgo,0,0.5892,Control Interno,0,3,1,830671.33,2239.62,8,3,2024,0,0,Medio-Alto,Andina,1.0,1107881.0,0,1246007.0,14.035455
10018,2400209,1232523,Visitas de Supervisión Contractual,2024-08-19,2.5,PROFESIONAL,3.0,MEDELLIN,LA PINTADA,108.9211,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.5863,Control Interno,0,3,1,493009.2,11212.8,8,3,2024,0,0,Medio-Alto,Andina,2.0,1107880.82,0,1232523.0,14.024575
10030,2403898,1211531,Visitas de Supervisión Contractual,2024-08-19,2.5,PROFESIONAL,3.0,MONTERIA,VALENCIA,100.3105,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.5277,Identificación,1,4,1,484612.4,11958.59,8,3,2024,0,0,Medio-Alto,Andina,2.0,1107880.82,0,1211531.0,14.007396
10025,2402597,255392,Visitas de Supervisión Contractual,2024-08-19,0.5,CONTRATISTA,3.0,BOGOTA D.C.,TUNJA,148.5158,1,1,Terrestre,Sin alojamiento,1,Bajo riesgo,0,0.5732,Control Interno,0,3,0,510784.0,1708.13,8,3,2024,0,0,Bajo,Andina,1.0,1107880.82,0,255392.0,12.450559
16444,2404468,1168159,Visitas de Supervisión Contractual,2024-08-19,2.5,PROFESIONAL,3.0,BOGOTA D.C.,SANTA MARTA,882.0748,1,0,Terrestre,Hospedaje económico,2,Bajo riesgo,0,0.5937,Control Interno,0,4,1,467263.6,1322.83,8,3,2024,0,0,Medio-Alto,Caribe,2.0,1107881.0,0,1168159.0,13.97094
10017,2400108,549508,Visitas de Supervisión Contractual,2024-08-19,1.5,PROFESIONAL,3.0,BOGOTA D.C.,ANSERMANUEVO,331.6628,1,0,Terrestre,Hospedaje económico,1,Bajo riesgo,0,0.6395,Control Interno,0,3,1,366338.67,1651.85,8,3,2024,0,0,Bajo,Andina,2.0,1107880.82,0,549508.0,13.21678
10031,2403930,980927,Visitas de Supervisión Contractual,2024-08-19,2.5,PROFESIONAL,3.0,BOGOTA D.C.,MONTENEGRO,280.5051,1,0,Aéreo,Hotel 3 estrellas,3,Riesgo medio,0,0.564,Control Interno,0,5,1,392370.8,3484.58,8,3,2024,0,0,Medio-Bajo,Andina,2.0,1107880.82,0,980927.0,13.796254
20691,2408715,872901,Visitas de Supervisión Contractual,2024-08-20,2.5,PROFESIONAL,3.0,CARTAGENA,MOMIL,80.8117,1,0,Terrestre,Hospedaje económico,1,Bajo riesgo,0,0.6413,Control Interno,0,4,1,349160.4,10669.64,8,3,2024,0,0,Medio-Bajo,Andina,2.0,1107881.0,0,872901.0,13.679579
10054,2403787,814803,Visitas de Supervisión Contractual,2024-08-20,2.0,PROFESIONAL,3.0,BOGOTA D.C.,SOGAMOSO,220.0479,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.7137,Control Interno,0,5,1,407401.5,3686.09,8,3,2024,0,0,Medio-Bajo,Andina,2.0,1107880.82,0,814803.0,13.610703
10056,2403891,1679058,Visitas de Control Técnico,2024-08-20,1.5,CONTRALOR,1.0,BOGOTA D.C.,BUCARAMANGA,437.1759,1,0,Aéreo,Hotel 4-5 estrellas,3,Bajo riesgo,0,0.5665,Organización Electoral,1,3,1,1119372.0,3831.93,8,3,2024,0,0,Alto,Andina,4.0,1183521.55,0,1679058.0,14.333744
10038,2401714,947920,Visitas de Control Técnico,2024-08-20,1.5,OTRO,3.0,BOGOTA D.C.,BUCARAMANGA,437.1759,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.6525,Organización Electoral,1,5,1,631946.67,2163.33,8,3,2024,0,0,Medio-Bajo,Andina,2.0,1183521.55,0,947920.0,13.762026
10053,2403734,915688,Visitas de Control Técnico,2024-08-20,2.5,PROFESIONAL,3.0,BOGOTA D.C.,MITU,566.6677,1,0,Aéreo,Hospedaje económico,3,Alto riesgo,0,0.638,Organización Electoral,1,2,1,366275.2,1613.07,8,3,2024,0,0,Medio-Bajo,Amazonía,2.0,1183521.55,0,915688.0,13.727432
10037,2401642,1788726,Visitas de Control Técnico,2024-08-20,1.5,CONTRALOR,1.0,BOGOTA D.C.,MEDELLIN,416.6864,1,0,Mixto,Hotel 4-5 estrellas,3,Bajo riesgo,0,0.5695,Organización Electoral,1,3,1,1192484.0,4282.46,8,3,2024,0,0,Alto,Andina,4.0,1183521.55,0,1788726.0,14.397015
10035,2400915,913573,Visitas de Control Técnico,2024-08-20,2.5,PROFESIONAL,3.0,BOGOTA D.C.,MEDELLIN,416.6864,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,1,0.6384,Organización Electoral,1,3,1,365429.2,2187.22,8,3,2024,0,0,Medio-Bajo,Andina,2.0,1183521.55,0,913573.0,13.72512
10044,2402248,1583087,Visitas de Control Técnico,2024-08-20,2.5,ASESOR,3.0,BOGOTA D.C.,MEDELLIN,416.6864,1,0,Aéreo,Hospedaje económico,3,Bajo riesgo,0,0.6631,Organización Electoral,1,2,1,633234.8,3790.13,8,3,2024,0,0,Alto,Andina,2.0,1183521.55,0,1583087.0,14.274888
10036,2401530,1153343,Visitas de Supervisión Contractual,2024-08-20,2.5,PROFESIONAL,3.0,MOCOA,PUERTO GUZMAN,48.7512,1,0,Terrestre,Hospedaje económico,3,Bajo riesgo,0,0.582,Control Interno,0,3,1,461337.2,23182.21,8,3,2024,0,0,Medio-Alto,Andina,2.0,1107880.82,0,1153343.0,13.958176
10043,2402178,937739,Visitas de Control Técnico,2024-08-20,2.5,PROFESIONAL,3.0,BOGOTA D.C.,MEDELLIN,416.6864,1,0,Aéreo,Hospedaje económico,2,Bajo riesgo,0,0.6024,Organización Electoral,1,3,1,375095.6,2245.08,8,3,2024,0,0,Medio-Bajo,Andina,2.0,1183521.55,0,937739.0,13.751228
10052,2403514,963905,Visitas de Supervisión Contractual,2024-08-20,2.5,PROFESIONAL,3.0,BOGOTA D.C.,CALI,460.7687,2,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.6113,Organización Electoral,1,3,1,385562.0,2087.42,8,3,2024,0,0,Medio-Bajo,Pacífica,2.0,1107880.82,1,481952.5,13.778749
10051,2403432,1116068,Visitas de Control Técnico,2024-08-20,2.5,PROFESIONAL,3.0,BOGOTA D.C.,SAN - ABAD,840.6219,1,0,Aéreo,Hotel 3 estrellas,2,Riesgo medio,1,0.6361,Organización Electoral,1,4,1,446427.2,1326.09,8,3,2024,0,0,Medio-Alto,Andina,2.0,1183521.55,0,1116068.0,13.925323
10042,2402159,922758,Visitas de Control Técnico,2024-08-20,2.5,PROFESIONAL,3.0,BOGOTA D.C.,MEDELLIN,416.6864,1,0,Aéreo,Hospedaje económico,1,Bajo riesgo,1,0.5771,Organización Electoral,1,3,1,369103.2,2209.21,8,3,2024,0,0,Medio-Bajo,Andina,2.0,1183521.55,0,922758.0,13.735123
20330,2408354,1116020,Visitas de Supervisión Contractual,2024-08-20,4.5,OTRO,3.0,BOGOTA D.C.,BUENAVENTURA,557.2272,1,0,Aéreo,Hospedaje económico,3,Riesgo medio,1,0.5911,Control Interno,1,3,1,248004.44,1999.22,8,3,2024,0,0,Medio-Alto,Pacífica,2.0,1107881.0,0,1116020.0,13.92528
21526,2409550,917875,Visitas de Supervisión Contractual,2024-08-20,1.0,PROFESIONAL,3.0,PEREIRA,SAN LORENZO,57.9599,2,0,Terrestre,Hotel 3 estrellas,2,Riesgo medio,0,0.6049,Jurídica,1,3,1,917875.0,15567.78,8,3,2024,0,0,Medio-Bajo,Andina,2.0,1107881.0,1,458937.5,13.729818
10040,2401999,2375264,Visitas de Supervisión Contractual,2024-08-20,2.5,PROFESIONAL,3.0,RIOHACHA,URIBIA,97.2638,1,0,Terrestre,Hospedaje económico,3,Bajo riesgo,0,0.6308,Control Interno,1,3,1,950105.6,24172.32,8,3,2024,0,0,Alto,Andina,2.0,1107880.82,0,2375264.0,14.68062
10048,2403051,1275740,Visitas de Control Técnico,2024-08-20,2.5,PROFESIONAL,3.0,BOGOTA D.C.,SAN - ABAD,840.6219,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.678,Infraestructura TI,1,3,1,510296.0,1515.81,8,3,2024,0,0,Medio-Alto,Andina,2.0,1183521.55,0,1275740.0,14.059038
10045,2402318,998265,Visitas de Supervisión Contractual,2024-08-20,2.0,PROFESIONAL,3.0,BOGOTA D.C.,SOGAMOSO,220.0479,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.63,Administrativa,1,4,1,499132.5,4516.06,8,3,2024,0,0,Medio-Alto,Andina,2.0,1107880.82,0,998265.0,13.813775
10055,2403878,545797,Visitas de Supervisión Contractual,2024-08-20,1.5,PROFESIONAL,3.0,BOGOTA D.C.,NEIVA,303.553,1,0,Terrestre,Hotel 3 estrellas,1,Bajo riesgo,0,0.6781,Control Interno,0,5,1,363864.67,1792.12,8,3,2024,0,0,Bajo,Andina,2.0,1107880.82,0,545797.0,13.210004
10041,2402154,721582,Visitas de Supervisión Contractual,2024-08-20,1.5,PROFESIONAL,3.0,BUCARAMANGA,SABANA - TORRES,80.6664,1,0,Terrestre,Hotel 3 estrellas,2,Alto riesgo,0,0.6176,Control Interno,1,4,1,481054.67,8835.73,8,3,2024,0,0,Medio-Bajo,Andina,2.0,1107880.82,0,721582.0,13.489203
20688,2408712,390935,Comunicación y Transparencia Territorial,2024-08-20,3.5,PROFESIONAL,3.0,SANTA MARTA,BOGOTA D.C.,984.4434,1,0,Aéreo,Hospedaje económico,1,Bajo riesgo,0,0.6584,Registro Civil,1,5,1,111695.71,396.71,8,3,2024,0,0,Bajo,Andina,2.0,441603.5,0,390935.0,12.876299
10046,2402800,578663,Visitas de Control Técnico,2024-08-20,1.5,PROFESIONAL,3.0,BOGOTA D.C.,BUCARAMANGA,437.1759,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.6093,Organización Electoral,0,4,1,385775.33,1320.62,8,3,2024,0,0,Medio-Bajo,Andina,2.0,1183521.55,0,578663.0,13.268477
10039,2401977,927167,Visitas de Supervisión Contractual,2024-08-20,1.5,OTRO,3.0,BOGOTA D.C.,NEIVA,303.553,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.5934,Organización Electoral,1,4,1,618111.33,3044.35,8,3,2024,0,0,Medio-Bajo,Andina,2.0,1107880.82,0,927167.0,13.73989
10047,2402816,2957367,Visitas de Control Técnico,2024-08-20,2.5,DIRECTOR,2.0,BOGOTA D.C.,MEDELLIN,416.6864,1,0,Terrestre,Hotel 4-5 estrellas,2,Bajo riesgo,0,0.6388,Organización Electoral,1,4,1,1182946.8,7080.35,8,3,2024,0,0,Alto,Andina,3.0,1183521.55,0,2957367.0,14.89981
10033,2400159,1173674,Visitas de Supervisión Contractual,2024-08-20,2.5,PROFESIONAL,3.0,BOGOTA D.C.,MEDELLIN,416.6864,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.6142,Organización Electoral,1,4,1,469469.6,2809.94,8,3,2024,0,0,Medio-Alto,Andina,2.0,1107880.82,0,1173674.0,13.97565
10049,2403177,914754,Visitas de Control Técnico,2024-08-20,2.5,PROFESIONAL,3.0,BOGOTA D.C.,MEDELLIN,416.6864,1,0,Aéreo,Hospedaje económico,1,Bajo riesgo,0,0.6221,Organización Electoral,1,5,1,365901.6,2190.05,8,3,2024,0,0,Medio-Bajo,Andina,2.0,1183521.55,0,914754.0,13.726412
10050,2403377,1204140,Visitas de Supervisión Contractual,2024-08-20,2.5,PROFESIONAL,3.0,BOGOTA D.C.,CALI,460.7687,2,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.7077,Control Interno,1,4,1,481656.0,2607.67,8,3,2024,0,0,Medio-Alto,Pacífica,2.0,1107880.82,1,602070.0,14.001277
10034,2400598,698773,Visitas de Supervisión Contractual,2024-08-20,1.5,PROFESIONAL,3.0,BOGOTA D.C.,CALI,460.7687,1,0,Aéreo,Hotel 3 estrellas,1,Bajo riesgo,0,0.6355,Control Interno,1,3,1,465848.67,1513.25,8,3,2024,0,0,Medio-Bajo,Pacífica,2.0,1107880.82,0,698773.0,13.457083
10032,2400119,971080,Visitas de Supervisión Contractual,2024-08-20,2.5,PROFESIONAL,3.0,BOGOTA D.C.,MEDELLIN,416.6864,1,0,Aéreo,Hotel 3 estrellas,1,Bajo riesgo,0,0.6481,Control Interno,1,4,1,388432.0,2324.9,8,3,2024,0,0,Medio-Bajo,Andina,2.0,1107880.82,0,971080.0,13.786165
16260,2404284,894719,Eventos Culturales y Bienestar,2024-08-21,3.5,PROFESIONAL,3.0,FLORENCIA,PENOL,74.2979,1,0,Terrestre,Hotel 3 estrellas,1,Alto riesgo,0,0.6034,Administrativa,0,8,1,255634.0,11882.39,8,3,2024,0,0,Medio-Bajo,Andina,2.0,312034.7,0,894719.0,13.704266
17254,2405278,2200073,Visitas de Supervisión Contractual,2024-08-21,5.0,PROFESIONAL,3.0,BOGOTA D.C.,FACATATIVA,43.291,2,0,Terrestre,Hotel 3 estrellas,3,Bajo riesgo,0,0.6645,Control Interno,0,4,1,440014.6,49673.14,8,3,2024,0,0,Alto,Andina,2.0,1107881.0,1,1100036.5,14.604002
10121,2402927,1689394,Visitas de Control Técnico,2024-08-21,1.5,CONTRALOR,1.0,BOGOTA D.C.,MEDELLIN,416.6864,1,0,Aéreo,Hotel 3 estrellas,3,Bajo riesgo,0,0.6,Organización Electoral,1,3,1,1126262.67,4044.65,8,3,2024,0,0,Alto,Andina,4.0,1183521.55,0,1689394.0,14.339881
10063,2401054,203891,Visitas de Supervisión Contractual,2024-08-21,2.0,PROFESIONAL,3.0,SINCELEJO,PALMITO,19.7813,1,0,Terrestre,Hotel 3 estrellas,1,Bajo riesgo,0,0.7043,Control Interno,0,4,1,101945.5,9811.27,8,3,2024,0,0,Bajo,Andina,2.0,1107880.82,0,203891.0,12.225346
10066,2402169,685145,Visitas de Control Técnico,2024-08-21,1.5,OTRO,3.0,BOGOTA D.C.,SANTA MARTA,947.9119,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.5983,Organización Electoral,1,4,1,456763.33,722.03,8,3,2024,0,0,Medio-Bajo,Caribe,2.0,1183521.55,0,685145.0,13.437387
10062,2400995,578154,Visitas de Supervisión Contractual,2024-08-21,1.5,PROFESIONAL,3.0,BOGOTA D.C.,MOGOTES,350.9881,1,0,Terrestre,Hospedaje económico,2,Alto riesgo,1,0.5941,Control Interno,1,3,1,385436.0,1642.54,8,3,2024,0,0,Medio-Bajo,Andina,2.0,1107880.82,0,578154.0,13.267597
10059,2400307,670354,Visitas de Supervisión Contractual,2024-08-21,1.5,PROFESIONAL,3.0,CARTAGENA,MAGANGUE,224.1948,1,0,Terrestre,Hotel 3 estrellas,3,Bajo riesgo,0,0.6118,Identificación,0,4,1,446902.67,2976.77,8,3,2024,0,0,Medio-Bajo,Caribe,2.0,1107880.82,0,670354.0,13.415563
22130,2410154,982030,Visitas de Supervisión Contractual,2024-08-21,3.5,AUXILIAR,4.0,BOGOTA D.C.,SAN JACINTO,278.7296,1,0,Terrestre,Hospedaje económico,2,Bajo riesgo,0,0.5819,Control Interno,0,2,1,280580.0,3510.64,8,3,2024,0,0,Medio-Bajo,Andina,1.0,1107881.0,0,982030.0,13.797378
10067,2402990,1568032,Visitas de Supervisión Contractual,2024-08-21,3.0,PROFESIONAL,3.0,VALLEDUPAR,PELAYA,261.6662,2,0,Terrestre,Hotel 3 estrellas,3,Riesgo medio,0,0.6621,Control Interno,1,4,1,522677.33,5969.68,8,3,2024,0,0,Alto,Andina,2.0,1107880.82,1,784016.0,14.265333
22474,2410498,1274708,Visitas de Supervisión Contractual,2024-08-21,2.5,PROFESIONAL,3.0,BOGOTA D.C.,BUCARAMANGA,430.4533,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.5933,Control Interno,0,5,1,509883.2,2954.45,8,3,2024,0,0,Medio-Alto,Andina,2.0,1107881.0,0,1274708.0,14.058228
17120,2405144,86793,Visitas de Control Técnico,2024-08-21,1.5,PROFESIONAL,3.0,BARRANQUILLA,MANIZALES,272.39,1,0,Terrestre,Hotel 3 estrellas,1,Bajo riesgo,0,0.6676,Organización Electoral,0,4,1,57862.0,317.47,8,3,2024,0,0,Bajo,Andina,2.0,1183522.0,0,86793.0,11.371293
10064,2401788,1736119,Visitas de Control Técnico,2024-08-21,1.5,CONTRALOR,1.0,BOGOTA D.C.,BARRANQUILLA,991.0342,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.6629,Organización Electoral,1,5,1,1157412.67,1750.06,8,3,2024,0,0,Alto,Caribe,4.0,1183521.55,0,1736119.0,14.367163
