Venta_ID,Fecha_ISO,Tienda_ID,SKU_ID,Moneda_Transaccion,Monto_Total_Local,Impuesto_Local,Tasa_Referencia_Dia,Monto_USD,Monto_Neto_USD,Metodo_Pago,Es_Online,Canal_Origen,Costo_Envio_USD,Flag_Fraude,Año,Mes,Trimestre,Nombre_Producto,Categoria,Costo_Base_USD,Nombre_Tienda,Pais
TXN-603963,2025-07-05 15:01:45.195538,STORE-011,SKU-00148,USD,179.52,8.98,1.0,179.52,170.54000000000002,Unknown,False,Store,30.28,False,2025,7,3,Gadget Pro X148,Hogar,128.23,GlobalTech USA - 11,USA
TXN-603964,2025-09-07 15:01:45.218181,STORE-014,SKU-00083,USD,711.58,35.58,1.0,711.58,676.0,Cash,True,Web,5.21,False,2025,9,3,Gadget Pro X83,Gaming,508.27,GlobalTech USA - 14,USA
TXN-603965,2025-06-23 15:01:45.241270,STORE-011,SKU-00124,USD,1082.89,54.14,1.0,1082.89,1028.75,Desconocido,True,Store,35.04,False,2025,6,2,Gadget Pro X124,Gaming,773.49,GlobalTech USA - 11,USA
TXN-603966,2025-10-15 15:01:45.262153,STORE-018,SKU-00011,GBP,58.49,8.36,0.79,46.207100000000004,39.602700000000006,Crypto,True,App,45.66,False,2025,10,4,Gadget Pro X11,Gaming,52.88,GlobalTech UK - 18,UK
TXN-603967,2025-07-31 15:01:45.297194,STORE-019,SKU-00043,USD,808.71,40.44,1.0,808.71,768.27,Desconocido,False,Store,40.4,False,2025,7,3,Gadget Pro X43,Oficina,577.65,GlobalTech USA - 19,USA
TXN-603968,2026-01-18 15:01:45.316846,STORE-009,SKU-ERROR-5682,USD,140.0,7.0,1.0,140.0,133.0,Credit Card,False,Store,32.41,False,2026,1,1,,,,GlobalTech USA - 9,USA
TXN-603969,2025-07-09 15:01:45.335311,STORE-008,SKU-00012,GBP,997.67,142.52,0.79,788.1593,675.5685,Crypto,False,Web,39.13,False,2025,7,3,Gadget Pro X12,Oficina,902.05,GlobalTech UK - 8,UK
TXN-603970,2025-11-24 15:01:45.354772,STORE-016,SKU-00049,COP,2587190.2,351118.67,4100.0,10607479820.0,9167893273.000002,Unknown,False,Web,31.93,False,2025,11,4,Gadget Pro X49,Hogar,450.73,GlobalTech Colombia - 16,Colombia
TXN-603971,2025-05-25 15:01:45.375280,STORE-012,SKU-00028,MXN,8404.23,960.48,17.5,147074.025,130265.625,Crypto,False,App,45.29,False,2025,5,2,Gadget Pro X28,Electrónica,343.03,GlobalTech México - 12,México
TXN-603972,2025-04-15 15:01:45.392150,STORE-007,SKU-00104,EUR,1484.57,222.69,0.92,1365.8044,1160.9296,Unknown,False,Store,17.94,False,2025,4,2,Gadget Pro X104,Oficina,1152.62,GlobalTech España - 7,España
TXN-603973,2025-05-21 15:01:45.411661,STORE-008,SKU-00150,GBP,971.93,138.85,0.79,767.8247,658.1332,Credit Card,False,App,38.59,False,2025,5,2,Gadget Pro X150,Hogar,878.78,GlobalTech UK - 8,UK
TXN-603974,2025-11-23 15:01:45.433214,STORE-001,SKU-00036,EUR,734.94,104.99,0.79,580.6026,497.66050000000007,Unknown,False,App,17.14,False,2025,11,4,Gadget Pro X36,Hogar,664.5,GlobalTech UK - 1,UK
TXN-603975,2026-01-20 15:01:45.453910,STORE-002,SKU-00036,USD,930.3,46.52,1.0,930.3,883.78,Crypto,False,Store,48.73,False,2026,1,1,Gadget Pro X36,Hogar,664.5,GlobalTech USA - 2,USA
TXN-603976,2025-04-03 15:01:45.474011,STORE-014,SKU-00063,USD,754.26,37.71,1.0,754.26,716.55,Unknown,False,Social,18.39,False,2025,4,2,Gadget Pro X63,Oficina,538.76,GlobalTech USA - 14,USA
TXN-603977,2026-02-01 15:01:45.490790,STORE-003,SKU-00026,COP,1590209.6,215814.16,4100.0,6519859360.0,5635021304.000001,Credit Card,True,Social,45.99,False,2026,2,1,Gadget Pro X26,Electrónica,277.04,GlobalTech Colombia - 3,Colombia
TXN-603978,2025-03-15 15:01:45.509637,STORE-010,SKU-00020,MXN,24387.79,2787.18,17.5,426786.325,378010.675,Crypto,True,App,45.29,True,2025,3,1,Gadget Pro X20,Gaming,995.42,GlobalTech México - 10,México
TXN-603979,2025-08-16 15:01:45.526086,STORE-001,SKU-00053,GBP,439.06,62.72,0.79,346.85740000000004,297.3086,Desconocido,True,Store,5.08,False,2025,8,3,Gadget Pro X53,Oficina,396.98,GlobalTech UK - 1,UK
TXN-603980,2025-07-06 15:01:45.548533,STORE-014,SKU-00147,USD,725.62,36.28,1.0,725.62,689.34,Unknown,False,Store,13.16,False,2025,7,3,Gadget Pro X147,Oficina,518.3,GlobalTech USA - 14,USA
TXN-603981,2025-08-14 15:01:45.569957,STORE-011,SKU-00140,USD,1221.19,61.06,1.0,1221.19,1160.13,Cash,False,Store,39.57,False,2025,8,3,Gadget Pro X140,Gaming,872.28,GlobalTech USA - 11,USA
TXN-603982,2025-05-19 15:01:45.594050,STORE-003,SKU-00078,COP,2665943.0,361806.55,4100.0,10930366300.0,9446959445.0,Crypto,False,Store,17.84,False,2025,5,2,Gadget Pro X78,Hogar,464.45,GlobalTech Colombia - 3,Colombia
TXN-603983,2026-01-30 15:01:45.612899,STORE-007,SKU-00081,EUR,557.74,83.66,0.92,513.1208,436.15360000000004,Credit Card,False,Store,10.55,False,2026,1,1,Gadget Pro X81,Electrónica,433.03,GlobalTech España - 7,España
TXN-603984,2026-01-21 15:01:45.634193,STORE-008,SKU-00123,GBP,188.94,26.99,0.79,149.2626,127.9405,Unknown,True,App,27.72,False,2026,1,1,Gadget Pro X123,Gaming,170.83,GlobalTech UK - 8,UK
TXN-603985,2025-10-14 15:01:45.656269,STORE-016,SKU-00076,COP,3545999.8,481242.83,4100.0,14538599180.0,12565503576.999998,Credit Card,False,Web,17.5,True,2025,10,4,Gadget Pro X76,Oficina,617.77,GlobalTech Colombia - 16,Colombia
TXN-603986,2026-02-14 15:01:45.677900,STORE-007,SKU-00024,EUR,1289.09,193.36,0.92,1185.9628,1008.0716000000001,Crypto,False,Web,34.99,False,2026,2,1,Gadget Pro X24,Gaming,1000.85,GlobalTech España - 7,España
TXN-603987,2025-06-27 15:01:45.697536,STORE-017,SKU-00092,USD,1230.82,61.54,1.0,1230.82,1169.28,Desconocido,False,Web,47.09,True,2025,6,2,Gadget Pro X92,Gaming,879.16,GlobalTech USA - 17,USA
TXN-603988,2025-12-11 15:01:45.714214,STORE-019,SKU-ERROR-9903,USD,140.0,7.0,1.0,140.0,133.0,Cash,False,Store,35.41,False,2025,12,4,,,,GlobalTech USA - 19,USA
TXN-603989,2025-12-04 15:01:45.731583,STORE-007,SKU-00056,EUR,982.85,147.43,0.92,904.2220000000001,768.5864000000001,Credit Card,True,Store,43.2,False,2025,12,4,Gadget Pro X56,Gaming,763.08,GlobalTech España - 7,España
TXN-603990,2025-08-27 15:01:45.756343,STORE-018,SKU-00077,GBP,1024.76,146.39,0.79,809.5604000000001,693.9123000000001,Cash,True,Store,42.77,False,2025,8,3,Gadget Pro X77,Oficina,926.55,GlobalTech UK - 18,UK
TXN-603991,2025-04-14 15:01:45.776717,STORE-005,SKU-00114,EUR,26615.33,3041.75,17.5,465768.275,412537.65,Credit Card,True,Store,41.99,False,2025,4,2,Gadget Pro X114,Hogar,1086.34,GlobalTech México - 5,México
TXN-603992,2025-08-25 15:01:45.796726,STORE-015,SKU-ERROR-4452,EUR,128.8,19.32,0.92,118.49600000000001,100.72160000000002,Crypto,True,Store,19.74,False,2025,8,3,,,,GlobalTech España - 15,España
TXN-603993,2025-11-17 15:01:45.818446,STORE-006,SKU-00020,GBP,1100.93,157.28,0.79,869.7347000000001,745.4835,Cash,True,Store,40.08,False,2025,11,4,Gadget Pro X20,Gaming,995.42,GlobalTech UK - 6,UK
TXN-603994,2026-01-08 15:01:45.840635,STORE-001,SKU-00117,GBP,165.35,23.62,0.79,130.6265,111.9667,Desconocido,False,Store,9.81,True,2026,1,1,Gadget Pro X117,Hogar,149.5,GlobalTech UK - 1,UK
TXN-603995,2025-07-19 15:01:45.860972,STORE-014,SKU-ERROR-2662,USD,140.0,7.0,1.0,140.0,133.0,Credit Card,False,Web,26.52,False,2025,7,3,,,,GlobalTech USA - 14,USA
TXN-603996,2025-03-12 15:01:45.881976,STORE-013,SKU-00119,USD,461.4,23.07,1.0,461.4,438.33,Cash,False,Social,18.97,False,2025,3,1,Gadget Pro X119,Gaming,329.57,GlobalTech USA - 13,USA
TXN-603997,2026-01-14 15:01:45.900441,STORE-014,SKU-00083,USD,711.58,35.58,1.0,711.58,676.0,Cash,False,Social,36.2,False,2026,1,1,Gadget Pro X83,Gaming,508.27,GlobalTech USA - 14,USA
TXN-603998,2025-11-10 15:01:45.921034,STORE-006,SKU-00090,GBP,125.11,17.87,0.79,98.8369,84.7196,Cash,True,Store,12.06,False,2025,11,4,Gadget Pro X90,Electrónica,113.12,GlobalTech UK - 6,UK
TXN-603999,2025-09-04 15:01:45.943169,STORE-007,SKU-00049,EUR,580.54,87.08,0.92,534.0968,453.9832,Credit Card,False,Store,6.33,False,2025,9,3,Gadget Pro X49,Hogar,450.73,GlobalTech España - 7,España
TXN-604000,2026-02-19 15:01:45.997572,STORE-002,SKU-ERROR-9057,USD,140.0,7.0,1.0,140.0,133.0,Credit Card,False,Store,8.1,False,2026,2,1,,,,GlobalTech USA - 2,USA
TXN-604001,2026-02-15 15:01:46.016563,STORE-016,SKU-00082,EUR,5717728.8,775977.48,4100.0,23442688080.0,20261180412.0,Credit Card,True,App,49.99,False,2026,2,1,Gadget Pro X82,Electrónica,996.12,GlobalTech Colombia - 16,Colombia
TXN-604002,2025-10-11 15:01:46.033184,STORE-003,SKU-00065,COP,2694011.6,365615.86,4100.0,11045447560.0,9546422534.0,Crypto,True,Store,38.67,False,2025,10,4,Gadget Pro X65,Oficina,469.34,GlobalTech Colombia - 3,Colombia
TXN-604003,2025-04-05 15:01:46.056697,STORE-017,SKU-00129,USD,165.3,8.26,1.0,165.3,157.04000000000002,Credit Card,True,App,10.56,True,2025,4,2,Gadget Pro X129,Hogar,118.07,GlobalTech USA - 17,USA
TXN-604004,2025-04-11 15:01:46.082083,STORE-003,SKU-00130,COP,5852102.2,794213.87,4100.0,23993619020.0,20737342153.0,Crypto,False,Web,8.14,True,2025,4,2,Gadget Pro X130,Oficina,1019.53,GlobalTech Colombia - 3,Colombia
TXN-604005,2025-09-06 15:01:46.102012,STORE-017,SKU-00088,USD,1367.59,68.38,1.0,1367.59,1299.21,Desconocido,True,Social,41.86,False,2025,9,3,Gadget Pro X88,Oficina,976.85,GlobalTech USA - 17,USA
TXN-604006,2025-06-14 15:01:46.122667,STORE-012,SKU-00114,MXN,26615.33,3041.75,17.5,465768.275,412537.65,Desconocido,False,Web,32.79,True,2025,6,2,Gadget Pro X114,Hogar,1086.34,GlobalTech México - 12,México
TXN-604007,2026-01-31 15:01:46.142203,STORE-003,SKU-00067,COP,6564608.4,890911.14,4100.0,26914894440.0,23262158766.000004,Unknown,True,Store,20.6,False,2026,1,1,Gadget Pro X67,Oficina,1143.66,GlobalTech Colombia - 3,Colombia
TXN-604008,2025-09-21 15:01:46.163999,STORE-007,SKU-00104,EUR,1484.57,222.69,0.92,1365.8044,1160.9296,Desconocido,True,App,44.09,False,2025,9,3,Gadget Pro X104,Oficina,1152.62,GlobalTech España - 7,España
TXN-604009,2025-03-10 15:01:46.185513,STORE-003,SKU-00140,COP,5006887.2,679506.12,4100.0,20528237520.0,17742262428.0,Credit Card,False,Web,22.4,False,2025,3,1,Gadget Pro X140,Gaming,872.28,GlobalTech Colombia - 3,Colombia
TXN-604010,2025-09-18 15:01:46.212792,STORE-017,SKU-00081,USD,606.24,30.31,1.0,606.24,575.9300000000001,Cash,True,Social,9.79,False,2025,9,3,Gadget Pro X81,Electrónica,433.03,GlobalTech USA - 17,USA
TXN-604011,2025-12-02 15:01:46.233525,STORE-010,SKU-00137,MXN,26985.28,3084.03,17.5,472242.39999999997,418271.875,Cash,True,App,42.3,True,2025,12,4,Gadget Pro X137,Gaming,1101.44,GlobalTech México - 10,México
TXN-604012,2026-01-09 15:01:46.254348,STORE-008,SKU-00093,GBP,196.53,28.08,0.79,155.2587,133.0755,Credit Card,False,Web,17.43,False,2026,1,1,Gadget Pro X93,Gaming,177.69,GlobalTech UK - 8,UK
TXN-604013,2025-11-25 15:01:46.277418,STORE-012,SKU-ERROR-1041,MXN,2450.0,280.0,17.5,42875.0,37975.0,Credit Card,False,Social,36.36,True,2025,11,4,,,,GlobalTech México - 12,México
TXN-604014,2025-12-29 15:01:46.298819,STORE-002,SKU-00132,USD,604.66,30.23,1.0,604.66,574.43,Unknown,False,Social,41.04,False,2025,12,4,Gadget Pro X132,Hogar,431.9,GlobalTech USA - 2,USA
TXN-604015,2025-10-04 15:01:46.322350,STORE-002,SKU-00062,USD,956.44,47.82,1.0,956.44,908.62,Cash,False,Web,49.06,False,2025,10,4,Gadget Pro X62,Gaming,683.17,GlobalTech USA - 2,USA
TXN-604016,2026-01-26 15:01:46.342735,STORE-004,SKU-00073,COP,5892511.8,799698.03,4100.0,24159298380.0,20880536457.0,Crypto,True,Store,25.05,False,2026,1,1,Gadget Pro X73,Oficina,1026.57,GlobalTech Colombia - 4,Colombia
TXN-604017,2025-11-15 15:01:46.360282,STORE-002,SKU-00119,USD,461.4,23.07,1.0,461.4,438.33,Cash,False,Social,11.33,False,2025,11,4,Gadget Pro X119,Gaming,329.57,GlobalTech USA - 2,USA
TXN-604018,2025-10-30 15:01:46.382731,STORE-008,SKU-00116,JPY,778.51,111.22,0.79,615.0229,527.1591,Credit Card,False,Store,32.92,False,2025,10,4,Gadget Pro X116,Gaming,703.9,GlobalTech UK - 8,UK
TXN-604019,2025-10-14 15:01:46.405531,STORE-010,SKU-00050,MXN,10471.79,1196.78,17.5,183256.325,162312.67500000002,Crypto,False,Social,33.49,False,2025,10,4,Gadget Pro X50,Electrónica,427.42,GlobalTech México - 10,México
TXN-604020,2026-02-16 15:01:46.423924,STORE-005,SKU-00146,MXN,4720.9,539.53,17.5,82615.75,73173.97499999999,Cash,False,App,37.02,False,2026,2,1,Gadget Pro X146,Electrónica,192.69,GlobalTech México - 5,México
TXN-604021,2026-02-03 15:01:46.443733,STORE-020,SKU-00038,MXN,7496.75,856.77,17.5,131193.125,116199.65,Desconocido,False,Social,8.3,False,2026,2,1,Gadget Pro X38,Hogar,305.99,GlobalTech México - 20,México
TXN-604022,2025-08-20 15:01:46.462814,STORE-018,SKU-00128,JPY,128.27,18.32,0.79,101.33330000000001,86.86050000000002,Unknown,False,App,34.13,False,2025,8,3,Gadget Pro X128,Gaming,115.98,GlobalTech UK - 18,UK
TXN-604023,2025-10-08 15:01:46.482182,STORE-003,SKU-00099,EUR,4303622.4,584063.04,4100.0,17644851840.0,15250193376.000002,Desconocido,True,Store,29.96,True,2025,10,4,Gadget Pro X99,Electrónica,749.76,GlobalTech Colombia - 3,Colombia
TXN-604024,2025-07-23 15:01:46.499817,STORE-013,SKU-00150,USD,1230.29,61.51,1.0,1230.29,1168.78,Cash,False,Web,27.57,False,2025,7,3,Gadget Pro X150,Hogar,878.78,GlobalTech USA - 13,USA
TXN-604025,2025-10-24 15:01:46.526220,STORE-010,SKU-00141,MXN,19435.85,2221.24,17.5,340127.375,301255.675,Credit Card,True,Store,7.74,False,2025,10,4,Gadget Pro X141,Gaming,793.3,GlobalTech México - 10,México
TXN-604026,2026-02-05 15:01:46.545670,STORE-010,SKU-00114,MXN,26615.33,3041.75,17.5,465768.275,412537.65,Desconocido,True,Store,21.56,False,2026,2,1,Gadget Pro X114,Hogar,1086.34,GlobalTech México - 10,México
TXN-604027,2026-01-05 15:01:46.566443,STORE-004,SKU-00142,COP,1840588.4,249794.14,4100.0,7546412440.0,6522256465.999999,Desconocido,False,Social,41.28,False,2026,1,1,Gadget Pro X142,Hogar,320.66,GlobalTech Colombia - 4,Colombia
TXN-604028,2025-12-18 15:01:46.588862,STORE-005,SKU-00060,MXN,3382.23,386.54,17.5,59189.025,52424.575000000004,Cash,False,Web,9.4,False,2025,12,4,Gadget Pro X60,Hogar,138.05,GlobalTech México - 5,México
TXN-604029,2025-03-23 15:01:46.613197,STORE-015,SKU-00059,EUR,240.98,36.15,0.92,221.7016,188.4436,Desconocido,False,Store,27.07,False,2025,3,1,Gadget Pro X59,Electrónica,187.1,GlobalTech España - 15,España
TXN-604030,2026-01-08 15:01:46.635808,STORE-001,SKU-00110,GBP,326.39,46.63,0.79,257.8481,221.0104,Desconocido,False,Web,45.85,False,2026,1,1,Gadget Pro X110,Electrónica,295.11,GlobalTech UK - 1,UK
TXN-604031,2025-06-17 15:01:46.654376,STORE-012,SKU-00003,MXN,25586.08,2924.12,17.5,447756.4,396584.30000000005,Crypto,False,Social,21.7,False,2025,6,2,Gadget Pro X3,Hogar,1044.33,GlobalTech México - 12,México
TXN-604032,2025-04-26 15:01:46.676766,STORE-005,SKU-ERROR-1840,MXN,2450.0,280.0,17.5,42875.0,37975.0,Crypto,True,Store,26.49,False,2025,4,2,,,,GlobalTech México - 5,México
TXN-604033,2025-10-29 15:01:46.697174,STORE-006,SKU-00079,GBP,176.11,25.16,0.79,139.1269,119.25050000000002,Credit Card,True,Social,18.87,False,2025,10,4,Gadget Pro X79,Hogar,159.23,GlobalTech UK - 6,UK
TXN-604034,2025-10-12 15:01:46.719587,STORE-016,SKU-00050,COP,2453390.8,332960.18,4100.0,10058902280.0,8693765541.999998,Unknown,False,Social,7.62,True,2025,10,4,Gadget Pro X50,Electrónica,427.42,GlobalTech Colombia - 16,Colombia
TXN-604035,2025-12-14 15:01:46.738784,STORE-018,SKU-00030,GBP,1077.14,153.88,0.79,850.9406000000001,729.3754000000001,Crypto,False,Social,28.44,False,2025,12,4,Gadget Pro X30,Hogar,973.91,GlobalTech UK - 18,UK
TXN-604036,2025-05-17 15:01:46.764423,STORE-008,SKU-00066,GBP,554.24,79.18,0.79,437.8496,375.29740000000004,Desconocido,False,Social,45.43,True,2025,5,2,Gadget Pro X66,Electrónica,501.12,GlobalTech UK - 8,UK
TXN-604037,2025-03-09 15:01:46.787182,STORE-018,SKU-00003,GBP,1155.03,165.0,0.79,912.4737,782.1237,Cash,True,App,39.03,False,2025,3,1,Gadget Pro X3,Hogar,1044.33,GlobalTech UK - 18,UK
TXN-604038,2025-06-22 15:01:46.807166,STORE-001,SKU-00127,EUR,945.14,135.02,0.79,746.6606,639.9948,Desconocido,False,Social,41.4,False,2025,6,2,Gadget Pro X127,Hogar,854.56,GlobalTech UK - 1,UK
TXN-604039,2025-04-02 15:01:46.832644,STORE-020,SKU-00042,MXN,24715.11,2824.58,17.5,432514.425,383084.27499999997,Crypto,False,Store,45.1,True,2025,4,2,Gadget Pro X42,Hogar,1008.78,GlobalTech México - 20,México
TXN-604040,2025-03-15 15:01:46.857018,STORE-019,SKU-00107,USD,1613.12,80.66,1.0,1613.12,1532.4599999999998,Desconocido,False,App,40.65,False,2025,3,1,Gadget Pro X107,Gaming,1152.23,GlobalTech USA - 19,USA
TXN-604041,2025-08-01 15:01:46.876389,STORE-020,SKU-00095,MXN,24009.26,2743.92,17.5,420162.05,372143.44999999995,Desconocido,True,Web,13.42,True,2025,8,3,Gadget Pro X95,Hogar,979.97,GlobalTech México - 20,México
TXN-604042,2025-05-29 15:01:46.896368,STORE-008,SKU-00020,GBP,1100.93,157.28,0.79,869.7347000000001,745.4835,Credit Card,True,Web,41.18,False,2025,5,2,Gadget Pro X20,Gaming,995.42,GlobalTech UK - 8,UK
TXN-604043,2025-12-05 15:01:46.918768,STORE-008,SKU-00113,GBP,719.09,102.73,0.79,568.0811000000001,486.92440000000005,Unknown,True,Web,17.6,False,2025,12,4,Gadget Pro X113,Oficina,650.17,GlobalTech UK - 8,UK
TXN-604044,2025-04-18 15:01:46.941410,STORE-013,SKU-00105,USD,891.59,44.58,1.0,891.59,847.01,Credit Card,True,Store,34.44,False,2025,4,2,Gadget Pro X105,Gaming,636.85,GlobalTech USA - 13,USA
TXN-604045,2026-01-07 15:01:46.963517,STORE-013,SKU-00038,USD,428.39,21.42,1.0,428.39,406.96999999999997,Unknown,False,Web,8.83,False,2026,1,1,Gadget Pro X38,Hogar,305.99,GlobalTech USA - 13,USA
TXN-604046,2025-03-21 15:01:46.984178,STORE-013,SKU-00112,USD,1196.51,59.83,1.0,1196.51,1136.68,Crypto,False,Web,12.74,False,2025,3,1,Gadget Pro X112,Electrónica,854.65,GlobalTech USA - 13,USA
TXN-604047,2025-12-22 15:01:47.005521,STORE-011,SKU-00022,USD,833.13,41.66,1.0,833.13,791.47,Credit Card,True,App,13.78,False,2025,12,4,Gadget Pro X22,Oficina,595.09,GlobalTech USA - 11,USA
TXN-604048,2025-07-18 15:01:47.028604,STORE-008,SKU-00054,GBP,704.67,100.67,0.79,556.6893,477.16,Unknown,False,Store,47.07,False,2025,7,3,Gadget Pro X54,Gaming,637.13,GlobalTech UK - 8,UK
TXN-604049,2025-12-12 15:01:47.051638,STORE-019,SKU-00146,JPY,269.77,13.49,1.0,269.77,256.28,Credit Card,False,App,17.84,False,2025,12,4,Gadget Pro X146,Electrónica,192.69,GlobalTech USA - 19,USA
TXN-604050,2025-12-08 15:01:47.071656,STORE-003,SKU-00033,EUR,528596.6,71738.11,4100.0,2167246060.0,1873119809.0,Unknown,False,App,19.29,False,2025,12,4,Gadget Pro X33,Electrónica,92.09,GlobalTech Colombia - 3,Colombia
TXN-604051,2025-09-09 15:01:47.090350,STORE-020,SKU-00135,MXN,18974.76,2168.54,17.5,332058.3,294108.85,Credit Card,False,App,46.03,False,2025,9,3,Gadget Pro X135,Oficina,774.48,GlobalTech México - 20,México
TXN-604052,2025-07-07 15:01:47.117288,STORE-019,SKU-00002,USD,533.51,26.68,1.0,533.51,506.83,Crypto,False,Web,20.79,False,2025,7,3,Gadget Pro X2,Electrónica,381.08,GlobalTech USA - 19,USA
TXN-604053,2025-08-05 15:01:47.137553,STORE-007,SKU-00081,USD,557.74,83.66,0.92,513.1208,436.15360000000004,Crypto,True,App,49.33,False,2025,8,3,Gadget Pro X81,Electrónica,433.03,GlobalTech España - 7,España
TXN-604054,2025-04-30 15:01:47.158034,STORE-001,SKU-00045,GBP,415.21,59.32,0.79,328.0159,281.1531,Cash,False,App,8.17,True,2025,4,2,Gadget Pro X45,Electrónica,375.42,GlobalTech UK - 1,UK
TXN-604055,2025-11-25 15:01:47.176050,STORE-015,SKU-00033,EUR,118.61,17.79,0.92,109.1212,92.7544,Desconocido,True,Store,42.93,False,2025,11,4,Gadget Pro X33,Electrónica,92.09,GlobalTech España - 15,España
TXN-604056,2025-10-14 15:01:47.194551,STORE-015,SKU-ERROR-7042,EUR,128.8,19.32,0.92,118.49600000000001,100.72160000000002,Crypto,True,App,24.7,False,2025,10,4,,,,GlobalTech España - 15,España
TXN-604057,2026-01-05 15:01:47.216278,STORE-005,SKU-00021,MXN,12607.7,1440.88,17.5,220634.75,195419.35,Credit Card,True,App,25.31,False,2026,1,1,Gadget Pro X21,Hogar,514.6,GlobalTech México - 5,México
TXN-604058,2026-01-26 15:01:47.233172,STORE-017,SKU-00143,USD,515.35,25.77,1.0,515.35,489.58000000000004,Crypto,True,Web,16.42,False,2026,1,1,Gadget Pro X143,Hogar,368.11,GlobalTech USA - 17,USA
TXN-604059,2025-12-03 15:01:47.256129,STORE-011,SKU-00121,USD,878.28,43.91,1.0,878.28,834.37,Desconocido,True,Web,39.04,False,2025,12,4,Gadget Pro X121,Electrónica,627.34,GlobalTech USA - 11,USA
TXN-604060,2025-11-21 15:01:47.274775,STORE-016,SKU-00137,COP,6322265.6,858021.76,4100.0,25921288960.0,22403399744.0,Desconocido,True,Social,27.78,False,2025,11,4,Gadget Pro X137,Gaming,1101.44,GlobalTech Colombia - 16,Colombia
TXN-604061,2026-01-01 15:01:47.292132,STORE-017,SKU-00136,USD,1465.14,73.26,1.0,1465.14,1391.88,Credit Card,True,Store,34.23,True,2026,1,1,Gadget Pro X136,Gaming,1046.53,GlobalTech USA - 17,USA
TXN-604062,2025-08-07 15:01:47.314930,STORE-007,SKU-00092,EUR,1132.36,169.85,0.92,1041.7712,885.5092,Desconocido,True,Store,20.3,True,2025,8,3,Gadget Pro X92,Gaming,879.16,GlobalTech España - 7,España
TXN-604063,2025-08-05 15:01:47.380293,STORE-015,SKU-00010,EUR,878.69,131.8,0.92,808.3948,687.1388000000002,Credit Card,True,Social,26.04,True,2025,8,3,Gadget Pro X10,Electrónica,682.21,GlobalTech España - 15,España
TXN-604064,2025-09-10 15:01:47.401303,STORE-012,SKU-00127,MXN,20936.72,2392.77,17.5,366392.60000000003,324519.125,Unknown,True,Store,28.01,False,2025,9,3,Gadget Pro X127,Hogar,854.56,GlobalTech México - 12,México
TXN-604065,2025-12-31 15:01:47.423555,STORE-014,SKU-00006,USD,645.86,32.29,1.0,645.86,613.57,Desconocido,False,Store,7.81,False,2025,12,4,Gadget Pro X6,Gaming,461.33,GlobalTech USA - 14,USA
TXN-604066,2025-11-01 15:01:47.441566,STORE-018,SKU-00143,GBP,407.13,58.16,0.79,321.6327,275.6863,Desconocido,True,Social,7.9,False,2025,11,4,Gadget Pro X143,Hogar,368.11,GlobalTech UK - 18,UK
TXN-604067,2026-01-25 15:01:47.459144,STORE-020,SKU-00136,MXN,25639.98,2930.28,17.5,448699.64999999997,397419.75,Desconocido,False,App,12.36,False,2026,1,1,Gadget Pro X136,Gaming,1046.53,GlobalTech México - 20,México
TXN-604068,2025-05-20 15:01:47.481937,STORE-003,SKU-00024,COP,5744879.0,779662.15,4100.0,23554003900.0,20357389085.0,Credit Card,True,Store,18.29,False,2025,5,2,Gadget Pro X24,Gaming,1000.85,GlobalTech Colombia - 3,Colombia
TXN-604069,2026-02-06 15:01:47.503126,STORE-003,SKU-00106,COP,6237084.0,846461.4,4100.0,25572044400.0,22101552660.0,Cash,True,App,18.75,False,2026,2,1,Gadget Pro X106,Gaming,1086.6,GlobalTech Colombia - 3,Colombia
TXN-604070,2026-02-21 15:01:47.522633,STORE-010,SKU-00115,MXN,9419.27,1076.49,17.5,164837.225,145998.65000000002,Crypto,True,App,27.22,False,2026,2,1,Gadget Pro X115,Oficina,384.46,GlobalTech México - 10,México
TXN-604071,2025-07-31 15:01:47.540533,STORE-010,SKU-00020,MXN,24387.79,2787.18,17.5,426786.325,378010.675,Cash,False,Web,42.86,False,2025,7,3,Gadget Pro X20,Gaming,995.42,GlobalTech México - 10,México
TXN-604072,2025-03-28 15:01:47.559199,STORE-013,SKU-ERROR-4150,USD,140.0,7.0,1.0,140.0,133.0,Credit Card,False,Web,9.87,False,2025,3,1,,,,GlobalTech USA - 13,USA
